system_id,image_id,file,first_author,year,source_journal,publisher,open_access,arxiv,bibcode,license_class,restrictive_venue,permission_status
hd-97048,hd-97048_sphere-chami,images/hd-97048/hd-97048_sphere-chami.png,Ginski,2024,"A&A 685, A52",EDP Sciences,hybrid,2403.02149,2024A&A...685A..52G,arxiv-preprint-figure,,not-needed
hd-97048,hd-97048_naco-pippin,images/hd-97048/hd-97048_naco-pippin.png,de Regt,2024,"A&A 684, A73",EDP Sciences,hybrid,2404.02222,2024A&A...684A..73D,arxiv-preprint-figure,,not-needed
hd-97048,hd-97048_alice-f110w,images/hd-97048/hd-97048_alice-f110w.png,Hagan,2018,"AJ 155, 179",AAS/IOP,green-oa,1802.07754,2018AJ....155..179H,archive-product,,not-needed
hd-97048,hd-97048_visir2007,images/hd-97048/hd-97048_visir2007.png,Doucet,2007,Astronomy & Astrophysics,EDP Sciences,hybrid,0704.3678,2007arXiv0704.3678D,arxiv-preprint-figure,,not-needed
hd-97048,hd-97048_acs2007,images/hd-97048/hd-97048_acs2007.png,Doering,2007,"AJ 133, 2122",AAS/IOP,green-oa,astro-ph/0701576,2007AJ....133.2122D,arxiv-preprint-figure,,not-needed
hd-97048,hd-97048_sphere-ks-qphi,images/hd-97048/hd-97048_sphere-ks-qphi.png,Ren,2023,"A&A 680, A114",EDP Sciences,hybrid,2310.08589,2023A&A...680A.114R,arxiv-preprint-figure,,not-needed
hd-97048,hd-97048_sphere-rdi-xie22,images/hd-97048/hd-97048_sphere-rdi-xie22.png,Xie,2022,"A&A 666, A32",EDP Sciences,hybrid,2208.07915,2022A&A...666A..32X,arxiv-preprint-figure,,not-needed
hd-98363,hd-98363_discs,images/hd-98363/hd-98363_discs.png,Hom,2025,"AJ, in press",AAS/IOP,green-oa,2505.02976,2025AJ....170...46H,arxiv-preprint-figure,,not-needed
hd-98800,hd-98800_sphere-debris-2025,images/hd-98800/hd-98800_sphere-debris-2025.png,Engler,2025,"A&A 704, A21",EDP Sciences,hybrid,2512.03128,2025A&A...704A..21E,arxiv-preprint-figure,,not-needed
hd-98800,hd-98800_alma2019,images/hd-98800/hd-98800_alma2019.png,Kennedy,2019,Nature Astronomy,Springer Nature,restrictive,1901.05018,2019NatAs...3..278K,arxiv-preprint-figure,Y,not-needed
hd-98800,hd-98800_vla2018,images/hd-98800/hd-98800_vla2018.png,Ribas,2018,"ApJ 865, 77",AAS/IOP,green-oa,1808.02493,2018ApJ...865...77R,arxiv-preprint-figure,,not-needed
hen-3-365,hen-3-365_gemini-lights,images/hen-3-365/hen-3-365_gemini-lights.png,Rich,2022,"AJ 164, 109",AAS/IOP,green-oa,2206.05815,2022AJ....164..109R,arxiv-preprint-figure,,not-needed
hh-212,hh-212_alma2021,images/hh-212/hh-212_alma2021.png,Lee,2021,"ApJ 910, 75",AAS/IOP,green-oa,2102.11481,2021ApJ...910...75L,arxiv-preprint-figure,,not-needed
hh-30,hh-30_edgeon-alma2020-b4,images/hh-30/hh-30_edgeon-alma2020-b4.png,Villenave,2020,"A&A 642, A164",EDP Sciences,hybrid,2008.06518,2020A&A...642A.164V,arxiv-preprint-figure,,not-needed
hh-30,hh-30_edgeon-alma2020-b6,images/hh-30/hh-30_edgeon-alma2020-b6.png,Villenave,2020,"A&A 642, A164",EDP Sciences,hybrid,2008.06518,2020A&A...642A.164V,arxiv-preprint-figure,,not-needed
hh-30,hh-30_edgeon-alma2020,images/hh-30/hh-30_edgeon-alma2020.png,Villenave,2020,"A&A 642, A164",EDP Sciences,hybrid,2008.06518,2020A&A...642A.164V,arxiv-preprint-figure,,not-needed
hh-30,hh-30_jwst2024,images/hh-30/hh-30_jwst2024.png,Tazaki,2024,"ApJ 980, 49",AAS/IOP,green-oa,2412.07523,2025ApJ...980...49T,arxiv-preprint-figure,,not-needed
hh-30,hh-30_nicmos2001,images/hh-30/hh-30_nicmos2001.png,Cotera,2001,ApJ,AAS/IOP,green-oa,astro-ph/0104066,2001ApJ...556..958C,arxiv-preprint-figure,,not-needed
hh-30,hh-30_wfpc2-1996,images/hh-30/hh-30_wfpc2-1996.png,Burrows,1996,"ApJ 473, 437",AAS/IOP,green-oa,,1996ApJ...473..437B,publisher-pdf,,not-needed
hh-48-ne,hh-48-ne_edgeon-alma2020,images/hh-48-ne/hh-48-ne_edgeon-alma2020.png,Villenave,2020,"A&A 642, A164",EDP Sciences,hybrid,2008.06518,2020A&A...642A.164V,arxiv-preprint-figure,,not-needed
hh-48-ne,hh-48-ne_acs2023,images/hh-48-ne/hh-48-ne_acs2023.png,Sturm,2023,"A&A 677, A17",EDP Sciences,hybrid,2305.02338,2023A&A...677A..17S,arxiv-preprint-figure,,not-needed
hh-80-81,hh-80-81_vla2012,images/hh-80-81/hh-80-81_vla2012.png,Carrasco-Gonzalez,2012,ApJ,AAS/IOP,green-oa,1205.3302,2012ApJ...752L..29C,arxiv-preprint-figure,,not-needed
hip-109427,hip-109427_scexao2021,images/hip-109427/hip-109427_scexao2021.png,Steiger,2021,AJ,AAS/IOP,green-oa,2103.06898,2021AJ....162...44S,arxiv-preprint-figure,,not-needed
hip-17453,hip-17453_cbass,images/hip-17453/hip-17453_cbass.png,Brinjikji,2026,arXiv e-print,arXiv preprint,preprint,2606.30733,2026arXiv260630733B,arxiv-preprint-figure,,not-needed
hip-21152,hip-21152_scexao2022,images/hip-21152/hip-21152_scexao2022.png,Kuzuhara,2022,"ApJL 934, L18",AAS/IOP,green-oa,2205.02729,2022ApJ...934L..18K,arxiv-preprint-figure,,not-needed
hip-21152,hip-21152_nirc2-2022,images/hip-21152/hip-21152_nirc2-2022.png,Franson,2022,"AJ 165, 39",AAS/IOP,green-oa,2211.09840,2023AJ....165...39F,arxiv-preprint-figure,,not-needed
hip-39017,hip-39017_charis2024,images/hip-39017/hip-39017_charis2024.png,Tobin,2024,AJ,AAS/IOP,green-oa,2403.04000,2024AJ....167..205T,arxiv-preprint-figure,,not-needed
hip-53005,hip-53005_scexao-uyama26,images/hip-53005/hip-53005_scexao-uyama26.png,Uyama,2026,AJ (2026),AAS/IOP,green-oa,2604.03767,2026AJ....171..332U,arxiv-preprint-figure,,not-needed
hip-53005,hip-53005_nirc2-2024,images/hip-53005/hip-53005_nirc2-2024.png,Uyama,2026,AJ,AAS/IOP,green-oa,2604.03767,2026AJ....171..332U,arxiv-preprint-figure,,not-needed
hip-5319,hip-5319_scexao2022,images/hip-5319/hip-5319_scexao2022.png,Swimmer,2022,"AJ 164, 152",AAS/IOP,green-oa,2208.00334,2022AJ....164..152S,arxiv-preprint-figure,,not-needed
hip-54515,hip-54515_scexao-currie26,images/hip-54515/hip-54515_scexao-currie26.png,Currie,2026,AJ (2026),AAS/IOP,green-oa,2512.02159,2026AJ....171....5C,arxiv-preprint-figure,,not-needed
hip-64892,hip-64892_sphere2018,images/hip-64892/hip-64892_sphere2018.png,Cheetham,2018,"A&A 615, A160",EDP Sciences,hybrid,1803.02725,2018A&A...615A.160C,arxiv-preprint-figure,,not-needed
hip-65426,hip-65426_sphere2017,images/hip-65426/hip-65426_sphere2017.png,Chauvin,2017,"A&A 605, L9",EDP Sciences,hybrid,1707.01413,2017A&A...605L...9C,arxiv-preprint-figure,,not-needed
hip-65426,hip-65426_jwst2023-f250m,images/hip-65426/hip-65426_jwst2023-f250m.png,Carter,2023,"ApJL 951, L20",AAS/IOP,green-oa,2208.14990,2023ApJ...951L..20C,arxiv-preprint-figure,,not-needed
hip-65426,hip-65426_jwst2023-f300m,images/hip-65426/hip-65426_jwst2023-f300m.png,Carter,2023,"ApJL 951, L20",AAS/IOP,green-oa,2208.14990,2023ApJ...951L..20C,arxiv-preprint-figure,,not-needed
hip-65426,hip-65426_jwst2023-f356w,images/hip-65426/hip-65426_jwst2023-f356w.png,Carter,2023,"ApJL 951, L20",AAS/IOP,green-oa,2208.14990,2023ApJ...951L..20C,arxiv-preprint-figure,,not-needed
hip-65426,hip-65426_jwst2023-f410m,images/hip-65426/hip-65426_jwst2023-f410m.png,Carter,2023,"ApJL 951, L20",AAS/IOP,green-oa,2208.14990,2023ApJ...951L..20C,arxiv-preprint-figure,,not-needed
hip-65426,hip-65426_jwst2023-f444w,images/hip-65426/hip-65426_jwst2023-f444w.png,Carter,2023,"ApJL 951, L20",AAS/IOP,green-oa,2208.14990,2023ApJ...951L..20C,arxiv-preprint-figure,,not-needed
hip-65426,hip-65426_jwst2023-f1550c,images/hip-65426/hip-65426_jwst2023-f1550c.png,Carter,2023,"ApJL 951, L20",AAS/IOP,green-oa,2208.14990,2023ApJ...951L..20C,arxiv-preprint-figure,,not-needed
hip-65426,hip-65426_jwst2023-f1140c,images/hip-65426/hip-65426_jwst2023-f1140c.png,Carter,2023,"ApJL 951, L20",AAS/IOP,green-oa,2208.14990,2023ApJ...951L..20C,arxiv-preprint-figure,,not-needed
hip-65426,hip-65426_naco2019-lp,images/hip-65426/hip-65426_naco2019-lp.png,Cheetham,2019,"A&A 622, A80",EDP Sciences,hybrid,1812.07198,2019A&A...622A..80C,arxiv-preprint-figure,,not-needed
hip-65426,hip-65426_naco2019-mp,images/hip-65426/hip-65426_naco2019-mp.png,Cheetham,2019,"A&A 622, A80",EDP Sciences,hybrid,1812.07198,2019A&A...622A..80C,arxiv-preprint-figure,,not-needed
hip-71618,hip-71618_oasis,images/hip-71618/hip-71618_oasis.png,El Morsy,2025,ApJL (in press),AAS/IOP,green-oa,2512.02126,2025ApJ...995L...4E,arxiv-preprint-figure,,not-needed
hip-75056,hip-75056_sphere2020,images/hip-75056/hip-75056_sphere2020.png,Wagner,2020,"ApJL 902, L6",AAS/IOP,green-oa,2009.08537,2020ApJ...902L...6W,arxiv-preprint-figure,,not-needed
hip-78530,hip-78530_niri2011,images/hip-78530/hip-78530_niri2011.png,Lafreniere,2011,"ApJ 730, 42",AAS/IOP,green-oa,1101.4666,2011ApJ...730...42L,arxiv-preprint-figure,,not-needed
hip-99770,hip-99770_scexao2023,images/hip-99770/hip-99770_scexao2023.png,Currie,2023,"Science 380, 198",AAAS,restrictive,2212.00034,2023Sci...380..198C,arxiv-preprint-figure,Y,not-needed
hip-99770,hip-99770_nircam2026,images/hip-99770/hip-99770_nircam2026.png,Balmer,2026,"ApJL 1001, L26",AAS/IOP,green-oa,2604.09785,2026ApJ..1001L..26B,arxiv-preprint-figure,,not-needed
hk-tau-b,hk-tau-b_edgeon-alma2020-b4,images/hk-tau-b/hk-tau-b_edgeon-alma2020-b4.png,Villenave,2020,"A&A 642, A164",EDP Sciences,hybrid,2008.06518,2020A&A...642A.164V,arxiv-preprint-figure,,not-needed
hk-tau-b,hk-tau-b_edgeon-alma2020,images/hk-tau-b/hk-tau-b_edgeon-alma2020.png,Villenave,2020,"A&A 642, A164",EDP Sciences,hybrid,2008.06518,2020A&A...642A.164V,arxiv-preprint-figure,,not-needed
hk-tau-b,hk-tau-b_keck-lws2003,images/hk-tau-b/hk-tau-b_keck-lws2003.png,McCabe,2003,ApJ (Letters),AAS/IOP,green-oa,astro-ph/0304083,2003ApJ...588L.113M,arxiv-preprint-figure,,not-needed
hk-tau-b,hk-tau-b_wfpc2-1998,images/hk-tau-b/hk-tau-b_wfpc2-1998.png,Stapelfeldt,1998,"ApJL 502, L65",AAS/IOP,green-oa,,1998ApJ...502L..65S,publisher-pdf,,not-needed
hk-tau,hk-tau_taurus-long2019,images/hk-tau/hk-tau_taurus-long2019.png,Long,2019,"ApJ 882, 49",AAS/IOP,green-oa,1906.10809,2019ApJ...882...49L,arxiv-preprint-figure,,not-needed
hl-tau,hl-tau_alma2015,images/hl-tau/hl-tau_alma2015.png,ALMA Partnership,2015,"ApJL 808, L3",AAS/IOP,green-oa,1503.02649,2015ApJ...808L...3A,arxiv-preprint-figure,,not-needed
hl-tau,hl-tau_alma2015-b3,images/hl-tau/hl-tau_alma2015-b3.png,ALMA Partnership,2015,"ApJL 808, L3",AAS/IOP,green-oa,1503.02649,2015ApJ...808L...3A,arxiv-preprint-figure,,not-needed
hl-tau,hl-tau_alma2015-b7,images/hl-tau/hl-tau_alma2015-b7.png,ALMA Partnership,2015,"ApJL 808, L3",AAS/IOP,green-oa,1503.02649,2015ApJ...808L...3A,arxiv-preprint-figure,,not-needed
hl-tau,hl-tau_nircam2024-f187n,images/hl-tau/hl-tau_nircam2024-f187n.png,Mullin,2024,"AJ 167, 183",AAS/IOP,green-oa,2403.00908,2024AJ....167..183M,arxiv-preprint-figure,,not-needed
hl-tau,hl-tau_nircam2024-f200w,images/hl-tau/hl-tau_nircam2024-f200w.png,Mullin,2024,"AJ 167, 183",AAS/IOP,green-oa,2403.00908,2024AJ....167..183M,arxiv-preprint-figure,,not-needed
hl-tau,hl-tau_nircam2024-f405n,images/hl-tau/hl-tau_nircam2024-f405n.png,Mullin,2024,"AJ 167, 183",AAS/IOP,green-oa,2403.00908,2024AJ....167..183M,arxiv-preprint-figure,,not-needed
hl-tau,hl-tau_nircam2024-f410m,images/hl-tau/hl-tau_nircam2024-f410m.png,Mullin,2024,"AJ 167, 183",AAS/IOP,green-oa,2403.00908,2024AJ....167..183M,arxiv-preprint-figure,,not-needed
hl-tau,hl-tau_vla2016,images/hl-tau/hl-tau_vla2016.png,Carrasco-Gonzalez,2016,ApJ Letters,AAS/IOP,green-oa,1603.03731,2016ApJ...821L..16C,arxiv-preprint-figure,,not-needed
hl-tau,hl-tau_bima2000,images/hl-tau/hl-tau_bima2000.png,Looney,2000,"ApJ 529, 477",AAS/IOP,green-oa,astro-ph/9908301,2000ApJ...529..477L,arxiv-preprint-figure,,not-needed
hn-tau,hn-tau_taurus-long2019,images/hn-tau/hn-tau_taurus-long2019.png,Long,2019,"ApJ 882, 49",AAS/IOP,green-oa,1906.10809,2019ApJ...882...49L,arxiv-preprint-figure,,not-needed
hn-tau,hn-tau_sphere-taurus,images/hn-tau/hn-tau_sphere-taurus.png,Garufi,2024,"A&A 685, A53",EDP Sciences,hybrid,2403.02158,2024A&A...685A..53G,arxiv-preprint-figure,,not-needed
ho-lup-a,ho-lup-a_nircensus,images/ho-lup-a/ho-lup-a_nircensus.png,Garufi,2026,"A&A, in press",EDP Sciences,hybrid,2603.01703,2026A&A...709A.269G,arxiv-preprint-figure,,not-needed
ho-tau,ho-tau_taurus-long2019,images/ho-tau/ho-tau_taurus-long2019.png,Long,2019,"ApJ 882, 49",AAS/IOP,green-oa,1906.10809,2019ApJ...882...49L,arxiv-preprint-figure,,not-needed
hp-cha,hp-cha_sphere-chami,images/hp-cha/hp-cha_sphere-chami.png,Ginski,2024,"A&A 685, A52",EDP Sciences,hybrid,2403.02149,2024A&A...685A..52G,arxiv-preprint-figure,,not-needed
hp-tau,hp-tau_taurus-long2019,images/hp-tau/hp-tau_taurus-long2019.png,Long,2019,"ApJ 882, 49",AAS/IOP,green-oa,1906.10809,2019ApJ...882...49L,arxiv-preprint-figure,,not-needed
hp-tau,hp-tau_sphere-taurus,images/hp-tau/hp-tau_sphere-taurus.png,Garufi,2024,"A&A 685, A53",EDP Sciences,hybrid,2403.02158,2024A&A...685A..53G,arxiv-preprint-figure,,not-needed
hq-tau,hq-tau_taurus-long2019,images/hq-tau/hq-tau_taurus-long2019.png,Long,2019,"ApJ 882, 49",AAS/IOP,green-oa,1906.10809,2019ApJ...882...49L,arxiv-preprint-figure,,not-needed
hq-tau,hq-tau_sphere-taurus,images/hq-tau/hq-tau_sphere-taurus.png,Garufi,2024,"A&A 685, A53",EDP Sciences,hybrid,2403.02158,2024A&A...685A..53G,arxiv-preprint-figure,,not-needed
hr-3549,hr-3549_naco2015,images/hr-3549/hr-3549_naco2015.png,Mawet,2015,"ApJ 811, 103",AAS/IOP,green-oa,1509.05689,2015ApJ...811..103M,arxiv-preprint-figure,,not-needed
hr-4049,hr-4049_vlti_pionier,images/hr-4049/hr-4049_vlti_pionier.png,De Prins,2026,A&A,EDP Sciences,hybrid,2605.13445,2026arXiv260513445D,arxiv-preprint-figure,,not-needed
hr-4049,hr-4049_sphere_irdis,images/hr-4049/hr-4049_sphere_irdis.png,Andrych,2023,MNRAS,OUP,hybrid,2307.16598,2023MNRAS.524.4168A,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_gpies-debris,images/hr-4796a/hr-4796a_gpies-debris.png,Esposito,2020,"AJ 160, 24",AAS/IOP,green-oa,2004.13722,2020AJ....160...24E,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_gpi2015,images/hr-4796a/hr-4796a_gpi2015.png,Perrin,2015,"ApJ 799, 182",AAS/IOP,green-oa,1407.2495,2015ApJ...799..182P,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_nicmos1999,images/hr-4796a/hr-4796a_nicmos1999.png,Schneider,1999,"ApJL 513, L127",AAS/IOP,green-oa,astro-ph/9901218,1999ApJ...513L.127S,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_stis2018,images/hr-4796a/hr-4796a_stis2018.png,Schneider,2018,"AJ 155, 77",AAS/IOP,green-oa,1712.08599,2018AJ....155...77S,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_arks,images/hr-4796a/hr-4796a_arks.png,Marino,2026,A&A,EDP Sciences,hybrid,2601.11708,2026A&A...705A.195M,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_reasons,images/hr-4796a/hr-4796a_reasons.png,Matra,2025,"A&A 693, A151",EDP Sciences,hybrid,2501.09058,2025A&A...693A.151M,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_nicmos-ren2023,images/hr-4796a/hr-4796a_nicmos-ren2023.png,Ren,2023,"A&A 672, A114",EDP Sciences,hybrid,2302.04273,2023A&A...672A.114R,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_sphere-debris-2025,images/hr-4796a/hr-4796a_sphere-debris-2025.png,Engler,2025,"A&A 704, A21",EDP Sciences,hybrid,2512.03128,2025A&A...704A..21E,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_stis-ren,images/hr-4796a/hr-4796a_stis-ren.png,Ren,2023,"A&A 672, A114",EDP Sciences,hybrid,2302.04273,2023A&A...672A.114R,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_keck1998,images/hr-4796a/hr-4796a_keck1998.png,Koerner,1998,"ApJL 503, L83",AAS/IOP,green-oa,astro-ph/9806268,1998ApJ...503L..83K,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_naco-pippin,images/hr-4796a/hr-4796a_naco-pippin.png,de Regt,2024,"A&A 684, A73",EDP Sciences,hybrid,2404.02222,2024A&A...684A..73D,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_seeds,images/hr-4796a/hr-4796a_seeds.png,Thalmann,2011,"ApJL 743, L6",AAS/IOP,green-oa,1110.2488,2011ApJ...743L...6T,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_alma2018,images/hr-4796a/hr-4796a_alma2018.png,Kennedy,2018,"MNRAS 475, 4924",OUP,hybrid,1801.05429,2018MNRAS.475.4924K,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_alice-f171m,images/hr-4796a/hr-4796a_alice-f171m.png,Hagan,2018,"AJ 155, 179",AAS/IOP,green-oa,1802.07754,2018AJ....155..179H,archive-product,,not-needed
hr-4796a,hr-4796a_magaox2026,images/hr-4796a/hr-4796a_magaox2026.png,Kueny,2026,"ApJ 1001, 189",AAS/IOP,green-oa,2606.23480,2026ApJ..1001..189K,arxiv-preprint-figure,,not-needed
hr-4796a,hr-4796a_gpi-hom24,images/hr-4796a/hr-4796a_gpi-hom24.png,Hom,2024,MNRAS,OUP,hybrid,2402.00214,2024MNRAS.528.6959H,arxiv-preprint-figure,,not-needed
